Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price,date,Return,Amihud_daily,Amihud_30d
2011-06-07,18.2605,24.32,18.26,23.9234,53715.037,1068903.32246,19.8995175683,2011-06-07,0.28967811147229905,2.7100496872404403e-07,3.765825803513322e-07
2011-06-08,23.9999,31.9099,22.2135,29.6,104925.157,2858820.38338,27.2462816842,2011-06-08,0.23728232609077304,8.300008194646799e-08,3.663780317923628e-07
2011-06-09,29.91,31.5,26.151,28.919,62933.66,1861589.64266,29.5801903569,2011-06-09,-0.023006756756756785,1.2358661774612555e-08,3.006219498496108e-07
2011-06-10,28.9191,29.399,20.01,23.9497,92208.2,2274786.40456,24.6701096492,2011-06-10,-0.1718351256959093,7.553901559788268e-08,2.9682175505038014e-07
2011-06-11,23.93,23.99,13.0,14.6511,121869.972,2146587.96082,17.6137560844,2011-06-11,-0.3882553852449091,1.8087094138764987e-07,2.766138430516858e-07
2011-06-12,14.75,24.99,10.25,18.5464,151194.158,2451134.56444,16.2118338226,2011-06-12,0.2658708219860624,1.0846847245483837e-07,2.5926001259963744e-07
2011-06-13,18.5479,24.5,16.0,19.84,73421.791,1476239.59201,20.1062868653,2011-06-13,0.06974938532545405,4.7248011571404576e-08,2.514971054842813e-07
2011-06-14,19.8,20.5,18.001,19.28,36155.99,696003.98452,19.2500325539,2011-06-14,-0.028225806451612878,4.055408744689707e-08,2.4493296636150225e-07
2011-06-15,19.2804,20.0,19.022,19.49,27711.898,545336.144629,19.6787728011,2011-06-15,0.010892116182572575,1.9973215217529068e-08,2.3104005647430637e-07
2011-06-16,19.5,19.89,17.0,17.0,49202.135,927743.421006,18.8557553652,2011-06-16,-0.12775782452539752,1.3770814390347617e-07,2.2246091286777276e-07
2011-06-17,17.0,18.34,13.0,15.681,108623.773,1684353.22609,15.5063038189,2011-06-17,-0.07758823529411774,4.6064111786236437e-08,2.1607065647256249e-07
2011-06-18,15.9635,16.9499,15.052,16.89,35536.552,569949.344478,16.0383974359,2011-06-18,0.07709967476564006,1.3527460907294035e-07,2.1844402075602422e-07
2011-06-19,16.85,18.8766,16.85,17.51,30176.739,536267.379238,17.7708856891,2011-06-19,0.03670811130846663,6.845113599978129e-08,1.9940042316947859e-07
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-20,-1.0,,
2011-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-21,,,
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-22,,,
2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-23,,,
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-24,,,
2011-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011-06-25,,,
2011-06-26,17.51001,17.51001,14.01,16.45001,15053.9269271,234621.797323,15.585421562,2011-06-26,,,
2011-06-27,16.45001,18.0,15.0,16.75004,31452.5444794,535096.370101,17.0128165768,2011-06-27,0.01823889468760198,3.408525212787254e-08,
2011-06-28,16.75,17.52,16.5,16.9498,24398.1463737,413032.221339,16.9288361096,2011-06-28,0.011925941669393092,2.88741193864504e-08,
2011-06-29,16.94991,17.2,16.666,16.845,21043.3694136,355303.176386,16.8843291872,2011-06-29,-0.006182963810782427,1.740193789898821e-08,
2011-06-30,16.846,17.0,15.73,16.10098,34961.1896034,577145.549087,16.5081782295,2011-06-30,-0.044168596022558515,7.65293886307013e-08,
2011-07-01,16.10098,16.74,15.26,15.397,33284.4529425,529197.490981,15.8992395607,2011-07-01,-0.04372280445041232,8.262095946328309e-08,
2011-07-02,15.3705,15.8,15.271,15.4,19453.2375059,302134.704143,15.5313327178,2011-07-02,0.00019484315126327978,6.448883514257295e-10,
2011-07-03,15.39981,15.689,15.311,15.44049,16792.2853027,259875.505397,15.4758867368,2011-07-03,0.0026292207792208977,1.0117232000008452e-08,
2011-07-04,15.4407,15.48988,13.14,13.86,52276.9890361,756913.589717,14.4789056079,2011-07-04,-0.1023600934944423,1.3523352584105854e-07,
2011-07-05,13.878,15.0,11.0,12.90691,84081.1524561,1076305.46145,12.8007934003,2011-07-05,-0.0687655122655122,6.389033107095007e-08,
2011-07-06,12.90701,16.5,12.67132,14.78347,111818.322787,1655319.63265,14.8036528487,2011-07-06,0.14539188698146965,8.783311942522659e-08,
2011-07-07,14.78367,15.9,14.5,14.77609,54465.6964408,825452.249321,15.1554520232,2011-07-07,-0.0004992062080146908,6.047669122294205e-10,
2011-07-08,14.77609,15.64276,13.90152,14.31399,34853.4181662,500143.37535,14.3499088946,2011-07-08,-0.0312734965745336,6.252906289651128e-08,
2011-07-09,14.31399,14.6999,14.0201,14.38,11909.1698571,171329.271471,14.3863320053,2011-07-09,0.004611572314917156,2.691642983900584e-08,
2011-07-10,14.375,15.68,14.35,14.9,45284.4239376,682903.161418,15.0803102268,2011-07-10,0.03616133518776077,5.295236166819659e-08,
2011-07-11,14.9,15.1999,13.8,14.20912,49160.0106027,706457.516741,14.3705729124,2011-07-11,-0.04636778523489937,6.563421598060316e-08,
2011-07-12,14.20912,14.63988,13.9,14.00943,26356.505913,372986.554372,14.1515933714,2011-07-12,-0.014053650050108724,3.7678704192892286e-08,
2011-07-13,14.0276,14.15,13.91,13.95099,10338.1455479,145032.068345,14.0288282529,2011-07-13,-0.004171475927286172,2.8762438368893222e-08,
2011-07-14,13.97,14.07,13.7,13.99,17661.1556668,245982.113161,13.9278605433,2011-07-14,0.0027962173293796244,1.136756365512417e-08,
2011-07-15,13.99999,14.09,13.5021,13.81,24819.5420834,344982.09699,13.8996157073,2011-07-15,-0.012866333095067906,3.729565449142963e-08,
2011-07-16,13.81,13.81,13.501,13.7191,17264.4947917,235142.968168,13.6200318055,2011-07-16,-0.006582186821144198,2.7992275815968674e-08,
2011-07-17,13.719,13.75,13.021,13.16,34375.4725885,458510.185605,13.3382947515,2011-07-17,-0.04075340219110579,8.888221782321378e-08,
2011-07-18,13.16,13.915,12.51,13.48,75896.3077393,988903.241225,13.0296620571,2011-07-18,0.024316109422492405,2.4588967260710887e-08,
2011-07-19,13.47051,14.7,13.44,13.85024,67575.613249,948485.715897,14.0359172532,2011-07-19,0.027465875370919823,2.8957605697777798e-08,
2011-07-20,13.86024,14.0,13.4,13.68943,23177.8984293,317332.298167,13.6911592367,2011-07-20,-0.011610629129892303,3.658823635967262e-08,
2011-07-21,13.71982,13.78,13.4,13.61,25018.3714947,341665.516822,13.6565849977,2011-07-21,-0.005802286873887397,1.6982360197942532e-08,
2011-07-22,13.61,13.81,13.45,13.69542,15165.6150663,207044.151814,13.6522093504,2011-07-22,0.006276267450404216,3.031366689382542e-08,
2011-07-23,13.69999,13.7649,13.51,13.68,22455.5978055,306380.158426,13.6438210677,2011-07-23,-0.001125923848994792,3.6749241686508772e-09,
2011-07-24,13.6904,14.1,13.6,13.98001,26623.2558266,369041.820924,13.8616337283,2011-07-24,0.021930555555555564,5.942566482206881e-08,
2011-07-25,13.98001,14.72299,13.76,14.0478,31577.9597288,448277.199504,14.195888631,2011-07-25,0.004849066631569032,1.0817116366690793e-08,
2011-07-26,14.02979,14.05051,13.768,13.88214,16793.8555961,233585.08386,13.9089610794,2011-07-26,-0.011792593858113043,5.048521790535637e-08,4.132267351709097e-08
2011-07-27,13.88214,14.13,13.85,13.9394,11508.6635387,160645.536476,13.9586613107,2011-07-27,0.00412472428602495,2.5675934585591007e-08,4.104236293234825e-08
2011-07-28,13.891,13.939,13.312,13.49011,32738.2707572,445690.579841,13.6137483604,2011-07-28,-0.03223165989927823,7.231846791730906e-08,4.249050788337687e-08
2011-07-29,13.4901,13.7,13.3302,13.49832,7257.50747383,98020.7298444,13.5061149021,2011-07-29,0.0006085939996041123,6.2088295054546744e-09,4.211740427025909e-08
2011-07-30,13.5015,13.63,13.45,13.53034,6104.38329931,82590.4436875,13.5296949156,2011-07-30,0.002372147052374096,2.87218102538553e-08,4.052381832436422e-08
2011-07-31,13.5365,14.8999,12.82922,13.35,45723.4382379,618135.501322,13.5190074313,2011-07-31,-0.013328563805492077,2.1562527596273658e-08,3.8488537262130574e-08
2011-08-01,13.3503,13.5501,12.85,13.0946,21748.0859142,286373.019619,13.1677344272,2011-08-01,-0.019131086142322062,6.680477849405883e-08,4.0693866933551676e-08
2011-08-02,13.09628,13.1,11.5,12.05,57242.6876753,709463.155813,12.3939525663,2011-08-02,-0.07977334168283101,1.1244183863419348e-07,4.410468715469118e-08
2011-08-03,12.05,12.16,8.7,9.26,90287.3312127,943628.171612,10.4513906762,2011-08-03,-0.23153526970954363,2.453670594785359e-07,4.777580494260709e-08
2011-08-04,9.287,11.15,9.26999,10.75,50094.1031174,529876.353917,10.5776193393,2011-08-04,0.16090712742980573,3.036691979937083e-07,5.576843384003236e-08
2011-08-05,10.7106,10.99,9.5,9.7999,30765.6895908,315866.930708,10.2668568431,2011-08-05,-0.08838139534883727,2.7980578768006754e-07,6.21675227818604e-08
2011-08-06,9.7403,9.95,5.742,6.55,102411.7273,801213.077327,7.82345048218,2011-08-06,-0.33162583291666237,4.1390466818518434e-07,7.594418615762556e-08
2011-08-07,6.5317,9.47,6.01,7.9,89830.9578458,693796.976732,7.72336167141,2011-08-07,0.20610687022900764,2.9707086819523953e-07,8.376224633424984e-08
2011-08-08,7.9,8.15998,7.055,7.79991,34042.2208252,263570.185292,7.7424497845,2011-08-08,-0.012669620253164648,4.8069246675713444e-08,8.446734022880676e-08
2011-08-09,7.79996,12.1,7.671,9.99,114472.775234,1112123.7705,9.71518134535,2011-08-09,0.28078400904625833,2.524755036213465e-07,9.111811162724508e-08
2011-08-10,9.95017,10.40001,9.5,9.98,24254.4504922,242598.482903,10.0022254877,2011-08-10,-0.0010010010010009784,4.126163482239154e-09,8.906784321063297e-08
2011-08-11,10.08821,10.4959,8.45099,9.46248,58114.564119,550577.884257,9.47400866898,2011-08-11,-0.05185571142284584,9.418415251608709e-08,9.095135815473944e-08
2011-08-12,9.46268,9.8,8.91,9.46051,41592.120063,387476.177523,9.31609585989,2011-08-12,-0.0002081906646037579,5.37299262975722e-10,9.00105201845422e-08
2011-08-13,9.47024,10.25041,9.28,10.131,29759.7583356,291543.083266,9.79655412447,2011-08-13,0.07087250053115546,2.4309443303270667e-07,9.773474916379494e-08
2011-08-14,10.1302,11.24,9.62,10.7957,44125.4999101,468353.91247,10.614132722,2011-08-14,0.06561050241832,1.4008744385694148e-07,1.0116114214264534e-07
2011-08-15,10.7921,11.89,10.72151,11.14979,38155.5426874,431203.739935,11.3012084107,2011-08-15,0.032799170039923276,7.606420585514273e-08,1.027635398106178e-07
2011-08-16,11.1548,11.32,10.8109,10.96409,15325.4363132,169357.887064,11.0507709929,2011-08-16,-0.016655022202211822,9.834217048254696e-08,1.0307887156592893e-07
2011-08-17,10.92339,11.1,10.661,10.94555,22898.6898325,249104.675708,10.878555827,2011-08-17,-0.0016909748095829125,6.788209834989488e-09,1.0248551298507155e-07
2011-08-18,10.97792,11.04999,10.81,10.83001,8210.37770942,89515.2759826,10.9026988953,2011-08-18,-0.010555888009282421,1.1792275556782373e-07,1.0545101798073974e-07
2011-08-19,10.83001,11.81,10.83001,11.65,33721.049655,384289.874357,11.3961421216,2011-08-19,0.07571461152852121,1.9702473726430634e-07,1.1079890134422753e-07
2011-08-20,11.65638,11.69001,11.4,11.453,9915.00203042,113880.292539,11.4856549892,2011-08-20,-0.016909871244635277,1.4848812615092503e-07,1.151824268759936e-07
2011-08-21,11.453,11.51,11.31,11.31125,8720.34956776,99220.9754919,11.3780961097,2011-08-21,-0.012376669868156776,1.2473844171353825e-07,1.1832991936998403e-07
2011-08-22,11.31125,11.501,10.51,10.895,36996.1435276,407895.128731,11.0253418286,2011-08-22,-0.03679964636976463,9.021840119604217e-08,1.2121470193756374e-07
2011-08-23,10.909,11.3,10.809,10.94001,12779.5087697,141019.10947,11.0347832621,2011-08-23,0.004131252868288193,2.929569534097125e-08,1.2021036962152716e-07
2011-08-24,10.94001,11.083,10.8309,10.8506,7815.83320439,85516.1664108,10.94140115,2011-08-24,-0.008172753041359115,9.556968447461839e-08,1.2303545522512476e-07
2011-08-25,10.8506,10.891,9.1,9.65702,55485.3923042,555232.041908,10.0068147462,2011-08-25,-0.1100012902512304,1.9811769125070997e-07,1.2795653766996987e-07
2011-08-26,9.65702,9.889,7.642,8.17939,83004.3652669,718309.625316,8.65387769675,2011-08-26,-0.15301097025790567,2.1301534166494402e-07,1.3420118457261495e-07
2011-08-27,8.17939,9.11,8.12082,8.5902,21998.7937321,189777.373549,8.62671725823,2011-08-27,0.050225016779979814,2.646522914756845e-07,1.4061231202456081e-07
2011-08-28,8.5911,9.4811,8.44758,9.07011,24155.2817632,216706.80187,8.97140443212,2011-08-28,0.05586715093944261,2.5780063411649023e-07,1.489987055115953e-07
2011-08-29,9.07021,9.27027,8.65,8.969,21651.2824506,193411.573919,8.93303084287,2011-08-29,-0.011147604604574868,5.763669866645851e-08,1.4996253512534874e-07
2011-08-30,8.969,9.0,8.55,8.79134,11773.8239637,103338.651933,8.77698292847,2011-08-30,-0.01980822834206708,1.9168266637453157e-07,1.5563320641795738e-07
2011-08-31,8.79,8.79,8.01001,8.19951,19648.2409664,164091.754808,8.35147304478,2011-08-31,-0.06731965775410798,4.1025618766084357e-07,1.6708158672351685e-07
2011-09-01,8.19951,8.35994,8.1,8.21,11903.5296944,97874.3262248,8.22229445701,2011-09-01,0.001279344741332178,1.307130062273685e-08,1.6376923545646833e-07
2011-09-02,8.25,8.7138,8.23,8.64,16814.5489286,141975.275144,8.4435970151,2011-09-02,0.052375152253349544,3.689033333460876e-07,1.6788711125205337e-07
2011-09-03,8.6,8.69,8.36307,8.48,6944.98677552,59247.4656064,8.53096881556,2011-09-03,-0.01851851851851849,3.1256220547125127e-07,1.6818354483463813e-07
2011-09-04,8.4632,8.49,7.85,8.17798,19673.4857981,160817.863775,8.17434517834,2011-09-04,-0.03561556603773597,2.2146523527737966e-07,1.6623885975454855e-07
2011-09-05,8.12796,8.19142,7.25,7.61101,30798.7543339,234672.804477,7.61955506162,2011-09-05,-0.06932885627013019,2.954277400171652e-07,1.6228962881561454e-07
2011-09-06,7.61101,7.65713,6.122,6.8628,82496.0465707,555289.162529,6.73110028434,2011-09-06,-0.0983062694701492,1.7703617521081218e-07,1.5828847238280033e-07
2011-09-07,6.8628,7.59916,6.53001,7.1864,49642.1025069,348836.440176,7.02702791704,2011-09-07,0.04715276563501769,1.3517155951719808e-07,1.6119188281084982e-07
2011-09-08,7.19786,7.19786,6.51235,6.53,31886.3315653,216888.78812,6.80193604824,2011-09-08,-0.09133919625960141,4.2113378497493077e-07,1.6681382552263593e-07
2011-09-09,6.5299,6.57686,4.18,5.03,217433.29036,1154613.99052,5.31019876766,2011-09-09,-0.2297090352220521,1.9894877171772252e-07,1.7330791246381873e-07
2011-09-10,5.019,5.49,4.63,4.7739,44484.5270057,223562.813237,5.02563089428,2011-09-10,-0.05091451292246518,2.2774142168487775e-07,1.7775982143611176e-07
2011-09-11,4.7739,7.4,4.6,5.86435,143792.579322,873010.63756,6.07131912978,2011-09-11,0.22841911225622646,2.6164527948323853e-07,1.864634207767872e-07
2011-09-12,5.94,6.58212,5.4121,6.078,63864.0378318,385739.547061,6.04001187769,2011-09-12,0.036432000136417564,9.444714811845902e-08,1.8150851127964559e-07
2011-09-13,6.05,6.085,5.7,5.8,23759.2767603,138683.871463,5.83704095296,2011-09-13,-0.045738729845343884,3.298056894636569e-07,1.8783245279986945e-07
2011-09-14,5.8199,5.84731,5.32488,5.61932,43768.2614352,243197.972827,5.55649150439,2011-09-14,-0.03115172413793099,1.2809203866222567e-07,1.8956671389343888e-07
2011-09-15,5.61932,5.61932,4.44,4.84,86220.9206922,429502.826893,4.98142241401,2011-09-15,-0.1386858196365397,3.228985025309038e-07,1.9705192496171742e-07
2011-09-16,4.84,4.99,4.61,4.82,31651.0877882,152408.868562,4.81528058631,2011-09-16,-0.004132231404958553,2.7112801531477545e-08,1.9772941135160038e-07
2011-09-17,4.82,4.93,4.7,4.77,20303.0791896,97582.4738178,4.80628937644,2011-09-17,-0.010373443983402675,1.0630437595557716e-07,1.9734213203119214e-07
2011-09-18,4.7604,5.6,4.72134,5.2,44623.9013013,229468.542643,5.14227882259,2011-09-18,0.09014675052410914,3.928501461934878e-07,2.0386964566216485e-07
2011-09-19,5.2021,5.64399,4.9,5.46001,49836.7933453,263597.81048,5.28922093068,2011-09-19,0.05000192307692286,1.8969020640145516e-07,2.0524304833718256e-07
2011-09-20,5.46203,6.795,5.4511,6.11191,116750.983909,713430.507152,6.1107023107,2011-09-20,0.11939538572273678,1.6735391117399888e-07,2.0666356398586457e-07
2011-09-21,6.11191,6.28664,5.06,5.6114,68164.473202,383918.846342,5.63224254964,2011-09-21,-0.08189093098556754,2.1330271166896041e-07,2.107663743349618e-07
2011-09-22,5.64335,5.83001,5.29,5.42781,31651.0017956,175258.58453,5.53722076988,2011-09-22,-0.032717325444630574,1.866803017516678e-07,2.1601252788198504e-07
2011-09-23,5.43,5.70653,5.4145,5.54514,55667.983788,312415.089428,5.61211432802,2011-09-23,0.02161645304459814,6.9191450016629e-08,2.1513325340005206e-07
2011-09-24,5.54514,5.641,5.3201,5.46829,17944.2335052,97847.5284317,5.45286754117,2011-09-24,-0.013858982820992849,1.416385578984426e-07,2.1325061562164316e-07
2011-09-25,5.44406,5.49,5.32199,5.33,9487.26362478,51288.0882161,5.40599378752,2011-09-25,-0.025289441489021125,4.930860628390988e-07,2.225863063274483e-07
2011-09-26,5.32999,5.4,4.721,4.86969,56072.3910643,277987.407885,4.95765211021,2011-09-26,-0.08636210131332078,3.106691125701914e-07,2.2412020036393187e-07
2011-09-27,4.86969,5.13018,4.781,4.9156,24645.3664022,121363.659001,4.92440067722,2011-09-27,0.009427704843634865,7.768144864153431e-08,2.181162275147667e-07
2011-09-28,4.91563,4.969,4.625,4.77247,30625.2066453,146110.794423,4.77093252349,2011-09-28,-0.02911750345837749,1.992837255684236e-07,2.2283779507816555e-07
2011-09-29,4.77985,4.8,4.6742,4.77935,14092.8851612,66817.4268381,4.74121700942,2011-09-29,0.0014416015187104225,2.157523249441276e-08,2.1716754728216155e-07
2011-09-30,4.7567,5.35,4.743,5.14009,41459.0694551,208038.786801,5.01793189126,2011-09-30,0.07547888311172013,3.628115904363528e-07,2.1558606070801188e-07
2011-10-01,5.16699,5.24919,4.86125,5.03241,23460.7401922,118531.630574,5.05233976435,2011-10-01,-0.02094904953026122,1.7673805235626625e-07,2.210416190991295e-07
2011-10-02,5.03241,5.1,4.91,5.02701,10457.3102715,52128.1268902,4.98485036177,2011-10-02,-0.0010730445253863685,2.0584751254281096e-08,2.0943099969606927e-07
2011-10-03,5.02701,5.0399,4.88889,5.02401,17289.250361,85880.8934772,4.9673000092,2011-10-03,-0.0005967762148871847,6.948882233574097e-09,1.9924388892148005e-07
2011-10-04,5.02401,5.025,4.9193,4.96,15793.4448358,78377.7790421,4.9626778614,2011-10-04,-0.012740818589134895,1.6255651467606994e-07,1.972802649014364e-07
2011-10-05,4.96,5.025,4.8312,4.87,17586.4630982,86107.5602527,4.89624091961,2011-10-05,-0.01814516129032251,2.1072669155962466e-07,1.944568966195184e-07
2011-10-06,4.87002,4.9,4.4989,4.73443,54773.4925725,256723.570149,4.68700384241,2011-10-06,-0.027837782340862538,1.0843485202665943e-07,1.921701858467133e-07
2011-10-07,4.74688,4.7958,3.7819,4.2728,97547.3526822,418394.503929,4.28914257973,2011-10-07,-0.09750487387077211,2.3304530283055134e-07,1.954326439571584e-07
2011-10-08,4.30281,4.3399,3.825,4.00753,39611.9430917,159656.310094,4.03050942802,2011-10-08,-0.06208341134618989,3.8885660898487113e-07,1.9435673809082306e-07
2011-10-09,4.00757,4.389,4.00757,4.10288,37920.0622469,158762.148696,4.186758652,2011-10-09,0.02379271022300511,1.4986387132214826e-07,1.9272057474430396e-07
2011-10-10,4.1,4.2,4.0104,4.1,16858.2441925,69188.5348601,4.10413647294,2011-10-10,-0.0007019459501619307,1.0145408507078137e-08,1.8546737430504394e-07
2011-10-11,4.06084,4.10001,3.84962,3.9308,41104.077169,162268.540852,3.94774805878,2011-10-11,-0.041268292682926755,2.543209698333718e-07,1.852232306500484e-07
2011-10-12,3.92982,4.45,3.901,4.15,69399.527388,282490.41199,4.07049475151,2011-10-12,0.05576472982598979,1.9740397358323025e-07,1.8865512483220745e-07
2011-10-13,4.16,4.2,4.002,4.04615,19706.1667545,80377.2961417,4.07878899753,2011-10-13,-0.02502409638554226,3.1133289606341555e-07,1.880393650521994e-07
2011-10-14,4.05644,4.11455,3.9481,3.98791,20054.5519004,80464.1411207,4.01226322683,2011-10-14,-0.014393930032252866,1.7888626948321356e-07,1.8973250607956565e-07
2011-10-15,3.9873,4.05,3.70888,3.84214,42092.4153542,163851.32429,3.89265673901,2011-10-15,-0.03655298138623986,2.2308627375842774e-07,1.864054317871498e-07
2011-10-16,3.84214,3.8975,3.4,3.55701,36200.8848034,131714.027551,3.6384201178,2011-10-16,-0.07421124685722025,5.634270566093309e-07,2.0428257362307822e-07
2011-10-17,3.55711,3.74,2.26,2.55998,207426.663564,591902.274181,2.85354960645,2011-10-17,-0.28030002727009484,4.735579495076934e-07,2.1652435940814875e-07
2011-10-18,2.54127,2.9,2.31,2.41901,87859.0917038,229826.441668,2.61585269335,2011-10-18,-0.05506683645965982,2.3960183197374487e-07,2.1141608226749067e-07
2011-10-19,2.41901,2.536,2.0401,2.27,101864.85358,232324.75357,2.28071553049,2011-10-19,-0.061599579993468434,2.6514428207456735e-07,2.1393121812326106e-07
2011-10-20,2.25031,2.39082,2.22,2.34801,48859.4790627,113046.14355,2.31369932136,2011-10-20,0.03436563876651988,3.039965600535506e-07,2.184859730859128e-07
2011-10-21,2.35,2.72002,2.32699,2.57,72971.108887,185287.389279,2.53918834597,2011-10-21,0.09454389035821831,5.102553969059225e-07,2.283843959271449e-07
2011-10-22,2.57562,3.3,2.5515,3.1588,120163.909797,361119.440252,3.00522378859,2011-10-22,0.22910505836575878,6.344301436828833e-07,2.433093906581854e-07
2011-10-23,3.12002,3.2,2.95,3.17,37044.2910482,114141.143278,3.08120738847,2011-10-23,0.0035456502469293216,3.1063735171230964e-08,2.420384668300055e-07
2011-10-24,3.127,3.1948,2.481,2.545,92232.4269048,258830.283592,2.8062829124,2011-10-24,-0.1971608832807571,7.617380800445525e-07,2.627084509015424e-07
2011-10-25,2.523,3.04,2.44034,2.77,101412.114797,278159.066377,2.74285835507,2011-10-25,0.08840864440078589,3.1783484734940166e-07,2.5686674371855254e-07
2011-10-26,2.77,2.8485,2.6502,2.77302,29400.7368759,80877.0956852,2.75085267511,2011-10-26,0.0010902527075811186,1.3480364228517024e-08,2.469604521071634e-07
2011-10-27,2.773,3.09,2.7311,3.04001,58696.0958053,171312.369173,2.918633119,2011-10-27,0.09628131062884515,5.620219432702804e-07,2.6310513526145494e-07
2011-10-28,3.04001,3.255,2.90501,3.18999,52365.1901171,162799.022931,3.10891686953,2011-10-28,0.04933536402840777,3.0304459535557436e-07,2.6656383092102667e-07
2011-10-29,3.18431,3.82717,3.14,3.58113,79542.8955779,281957.989625,3.5447287602,2011-10-29,0.12261480443512363,4.3486905477727204e-07,2.803402916637886e-07
2011-10-30,3.58103,3.65026,3.2,3.27,50686.7267355,171427.934274,3.38210701924,2011-10-30,-0.08688039808663739,5.068042058289814e-07,2.851400455102096e-07
2011-10-31,3.275,3.31589,3.066,3.24801,30980.5249082,98715.5952951,3.18637581473,2011-10-31,-0.006724770642201894,6.812267729429065e-08,2.8151953300814374e-07
2011-11-01,3.25617,3.35,3.07001,3.15,37893.4724479,120727.902337,3.18598150389,2011-11-01,-0.03017539970628169,2.499455314153479e-07,2.8916489234684595e-07
2011-11-02,3.15009,3.44,3.141,3.25429,32311.0506703,104522.193642,3.2348744926,2011-11-02,0.03310793650793653,3.167550866884296e-07,2.994917658286744e-07
2011-11-03,3.2524,3.28,3.1,3.152,24520.6504175,78756.9206518,3.21186099515,2011-11-03,-0.031432355444659166,3.9910594757288517e-07,3.07376746925235e-07
2011-11-04,3.1696,3.21,3.01111,3.109,39513.128453,123573.788069,3.12741088613,2011-11-04,-0.013642131979695438,1.1039664796937412e-07,3.0403241213889325e-07
2011-11-05,3.109,3.14999,2.85,2.97002,52964.4751981,159571.84586,3.01280896796,2011-11-05,-0.044702476680604675,2.8014012396537853e-07,3.097559212035172e-07
2011-11-06,2.97002,2.9999,2.92,2.95959,17232.2691697,51037.0889135,2.96171609269,2011-11-06,-0.003511760863563196,6.880801664677797e-08,3.042813449973915e-07
2011-11-07,2.95913,3.03248,2.95,3.00677,23992.2292871,71961.1036962,2.99935044948,2011-11-07,0.015941397288137926,2.215279709360507e-07,2.9870372372909743e-07
2011-11-08,3.00677,3.21,3.00579,3.03501,60336.6703801,186440.209349,3.0899983074,2011-11-08,0.009392138407660067,5.037614171564672e-08,2.953874660755474e-07
2011-11-09,3.071,3.11,2.88655,2.95001,52195.10615,156655.472149,3.0013440666,2011-11-09,-0.0280064975074219,1.787776521511105e-07,3.010085408636818e-07
2011-11-10,2.95001,2.969,2.80011,2.83993,33928.7628307,97395.4899503,2.8705877204,2011-11-10,-0.037315127745329635,3.831299351168231e-07,3.0530217303979685e-07
2011-11-11,2.8401,3.10998,2.823,3.08001,44853.1748068,133312.045752,2.97218750571,2011-11-11,0.08453729493332585,6.341309553571049e-07,3.1985973909892594e-07
2011-11-12,3.08001,3.11,3.01,3.03099,20383.2570237,62326.0549873,3.05770833949,2011-11-12,-0.015915532741776817,2.553592192706546e-07,3.1799394987250067e-07
2011-11-13,3.03097,3.04998,2.951,2.99686,9624.99632929,28888.0301203,3.00135492337,2011-11-13,-0.011260347279271832,3.8979283919255666e-07,3.2502416886281207e-07
2011-11-14,2.99573,2.99573,2.09995,2.22,382186.831564,957693.92826,2.50582659884,2011-11-14,-0.25922465513904547,2.706758887048825e-07,3.266104893610272e-07
2011-11-15,2.2199,2.49,2.11,2.32896,76420.8813808,175520.975235,2.29676721942,2011-11-15,0.04908108108108089,2.79630859020511e-07,3.171506161080666e-07
2011-11-16,2.33,2.60031,2.301,2.56035,44208.8458515,108654.690734,2.45775904441,2011-11-16,0.09935335943940649,9.14395492437926e-07,3.318452008724077e-07
2011-11-17,2.56,2.58852,1.994,2.25,117276.749291,261039.940432,2.22584563446,2011-11-17,-0.12121389653758274,4.6435000075844156e-07,3.3933680649856426e-07
2011-11-18,2.25938,2.38998,2.0,2.04999,98135.5899761,210125.463543,2.14117491518,2011-11-18,-0.08889333333333327,4.230488387007992e-07,3.4460029171943866e-07
2011-11-19,2.05069,2.26,1.99998,2.19585,78301.1557857,169806.111819,2.16862842081,2011-11-19,0.07115156659300781,4.1901652320294453e-07,3.4843429049108503e-07
2011-11-20,2.1994,2.499,2.15,2.2,79731.0429735,182015.989841,2.28287481328,2011-11-20,0.0018899287291938016,1.0383311547764282e-08,3.317718876458131e-07
2011-11-21,2.2,2.31125,2.17,2.294,41727.0820363,93197.4418325,2.23350009836,2011-11-21,0.042727272727272725,4.584597161375387e-07,3.2590620672763496e-07
2011-11-22,2.28797,2.35,2.25,2.3289,34208.3735061,78934.4928658,2.30746114988,2011-11-22,0.015213600697471685,1.927370423895292e-07,3.312953169682449e-07
2011-11-23,2.32889,2.38,2.27,2.33209,39998.1928848,92955.4600347,2.32399149388,2011-11-23,0.0013697453733523268,1.473550206562374e-08,3.063952310356139e-07
2011-11-24,2.33209,2.56,2.30526,2.4321,87264.6014637,211558.581615,2.42433447316,2011-11-24,0.042884279766218336,2.0270640613511155e-07,3.0255761632847097e-07
